year,paper,paper_links,paper_data
2020,Rigging the Lottery: Making All Tickets Winners,['https://www.semanticscholar.org/paper/Rigging-the-Lottery%3A-Making-All-Tickets-Winners-Evci-Gale/f74c8b22131bf63c8f7708c986370ee6f512bf61'],"[{'Citations': '12', 'Highly Influenced Papers': '3', 'Cite Background': '7', 'Cite Methods': '5', 'Cite Results': '1'}]"
2020,Disentangled GANs for Controllable Generation of High-Resolution Images,['https://www.semanticscholar.org/paper/Disentangled-GANs-for-Controllable-Generation-of-Nie-Karras/1db298d10ec46ab72ce0e2b627c5b801afa28bb1'],[{'Citations': '0'}]
2020,UNIVERSAL MODAL EMBEDDING OF DYNAMICS IN VIDEOS AND ITS APPLICATIONS,['https://www.semanticscholar.org/paper/UNIVERSAL-MODAL-EMBEDDING-OF-DYNAMICS-IN-VIDEOS-AND-Haq-Kawahara/0c9da5897978c6e4d634a5bd7b242f2b9b95847e'],[{'Citations': '0'}]
2020,First-Order Preconditioning via Hypergradient Descent,['https://www.semanticscholar.org/paper/First-Order-Preconditioning-via-Hypergradient-Moskovitz-Wang/9f0ab7d5c2349314f22bb6fa47908b06cb8ca362'],[{'Citations': '0'}]
2020,Zero-shot task adaptation by homoiconic meta-mapping,['https://www.semanticscholar.org/paper/Zero-shot-task-adaptation-by-homoiconic-Lampinen-McClelland/fa3289a58acc52b82245d2d0aefd2e12af1f05b8'],[{'Citations': '1'}]
2020,MLModelScope: A Distributed Platform for ML Model Evaluation and Benchmarking at Scale,['https://www.semanticscholar.org/paper/MLModelScope%3A-A-Distributed-Platform-for-Model-and-Dakkak-Li/58b0a1bc9021ac557b9024063ea19ba9c1a58d0e'],[{'Citations': '0'}]
2020,Efficient Multivariate Bandit Algorithm with Path Planning,['https://www.semanticscholar.org/paper/Efficient-Multivariate-Bandit-Algorithm-with-Path-Nie-Zhang/4c5f5fafb4fd4e87f029aaa52958a85b6ee94e68'],[{'Citations': '0'}]
2020,Statistical Adaptive Stochastic Optimization,['https://www.semanticscholar.org/paper/Statistical-Adaptive-Stochastic-Optimization-Zhang-Lang/d54736a370a75c9853711102d243b62664701d90'],[{'Citations': '0'}]
2020,The Benefits of Over-parameterization at Initialization in Deep ReLU Networks,['https://www.semanticscholar.org/paper/The-Benefits-of-Over-parameterization-at-in-Deep-Arpit-Bengio/7a711b677f7ce5a3c8436c575ed60f6acb55dac7'],"[{'Citations': '6', 'Highly Influenced Papers': '2', 'Cite Background': '6', 'Cite Methods': '2', 'Twitter Mentions': '19'}]"
2020,Multichannel Generative Language Models,['https://www.semanticscholar.org/paper/Multichannel-Generative-Language-Models-Chan-Kiros/200c6a82538b5ca47dd8bdeb8388a19ae63ca8b7'],[{'Citations': '0'}]
2020,Set Functions for Time Series,['https://www.semanticscholar.org/paper/Set-Functions-for-Time-Series-Horn-Moor/723b29f35443ef782af84849878f1a5b1f7ea7a9'],[{'Citations': '1'}]
2020,HIPPOCAMPAL NEURONAL REPRESENTATIONS IN CONTINUAL LEARNING,['https://www.semanticscholar.org/paper/HIPPOCAMPAL-NEURONAL-REPRESENTATIONS-IN-CONTINUAL-Mohinta-Costa/6f77bb7dbb6d80e64a24031abe9c71c0b3b872d1'],[{'Citations': '0'}]
2020,Augmenting Transformers with KNN-Based Composite Memory,['https://www.semanticscholar.org/paper/Augmenting-Transformers-with-KNN-Based-Composite-Fan-Gardent/8905f3dcd215fbc3d56839b6f52a43d77ac59fe8'],"[{'Citations': '1', 'Highly Influenced Papers': '1'}]"
2020,Winning Privately: The Differentially Private Lottery Ticket Mechanism,"['https://www.semanticscholar.org/paper/Winning-Privately%3A-The-Differentially-Private-Gondara-Wang/a07c731e5579ab045a0a51379142a06830ba575b', 'https://www.semanticscholar.org/paper/The-Differentially-Private-Lottery-Ticket-Mechanism-Gondara-Wang/0aa1bae64e44739dbcc18f49fc2ad572c54acd70']","[{'Citations': '0'}, {'Citations': '1', 'Cite Background': '1'}]"
2020,Localizing and Amortizing: Efficient Inference for Gaussian Processes,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,BAIL: Best-Action Imitation Learning for Batch Deep Reinforcement Learning,['https://www.semanticscholar.org/paper/BAIL%3A-Best-Action-Imitation-Learning-for-Batch-Deep-Chen-Zhou/b054fc685c3fa56459d5e49e4b42547164f8e024'],"[{'Citations': '2', 'Highly Influenced Papers': '1', 'Cite Background': '1', 'Cite Methods': '1', 'Cite Results': '1'}]"
2020,Entropy Penalty: Towards Generalization Beyond the IID Assumption,['https://www.semanticscholar.org/paper/Entropy-Penalty%3A-Towards-Generalization-Beyond-the-Arpit-Xiong/4c0a99f3f6774cba10373d895dc47f1ded024def'],[{'Citations': '0'}]
2020,A Causal View on Robustness  of Neural Networks,['https://www.semanticscholar.org/paper/A-Causal-View-on-Robustness-of-Neural-Networks-Zhang-Zhang/1a6adb28532afd81b32bf5b9e0af23bb3a4f0dc8'],"[{'Citations': '1', 'Cite Background': '1'}]"
2020,Improved Image Augmentation for Convolutional Neural Networks by Copyout and CopyPairing,['https://www.semanticscholar.org/paper/Improved-Image-Augmentation-for-Convolutional-by-May/51ccf2f86f734e44e6173580b173d3969ee3e17d'],[{'Citations': '0'}]
2020,Model-free Learning Control of Nonlinear Stochastic Systems with Stability Guarantee,['https://www.semanticscholar.org/paper/Model-free-Learning-Control-of-Nonlinear-Stochastic-Han-Tian/f263fd558261c6bdf4f5080f54eb7c99230c18f4'],[{'Citations': '0'}]
2020,A Theoretical Analysis of  Deep Q-Learning,"['https://www.semanticscholar.org/paper/A-Theoretical-Analysis-of-Deep-Q-Learning-Yang-Xie/ecff18cabf32db788c6c3d0c3f54a100f0b41367', 'https://www.semanticscholar.org/paper/L-G-%5D-2-9-M-ay-2-01-9-A-Theoretical-Analysis-of-Yang-Xie/7074eaccf1ce316a824c05fb70ac2df8c928ac29']","[{'Citations': '54', 'Highly Influenced Papers': '10', 'Cite Background': '29', 'Cite Methods': '18', 'Cite Results': '3', 'Twitter Mentions': '137'}, {'Citations': '0'}]"
2020,On the Pareto Efficiency of Quantized CNN,['https://www.semanticscholar.org/paper/On-the-Pareto-Efficiency-of-Quantized-CNN-Chin-Chuang/34558a0b1ded0b41e808bb1b0fa71ea4c2e1cead'],[{'Citations': '0'}]
2020,Robust Reinforcement Learning via Adversarial Training with  Langevin Dynamics,['https://www.semanticscholar.org/paper/Robust-Reinforcement-Learning-via-Adversarial-with-Kamalaruban-Huang/8562b0dd9ce862d4c587fee807d4711173a9ef9b'],"[{'Citations': '1', 'Cite Methods': '1'}]"
2020,Robust Reinforcement Learning with Wasserstein Constraint,['https://www.semanticscholar.org/paper/Robust-Reinforcement-Learning-with-Wasserstein-Hou-Pang/596848f2d96f9f90001aaf385a131580dd343752'],[{'Citations': '0'}]
2020,Representation Learning for Remote Sensing: An Unsupervised Sensor Fusion Approach,['https://www.semanticscholar.org/paper/Representation-Learning-for-Remote-Sensing%3A-An-Swope-Rudelis/0c59fd6c5ddd916e756bfcefdeb9acae6d8aca86'],[{'Citations': '0'}]
2020,Learning to Combat Compounding-Error in Model-Based Reinforcement Learning,['https://www.semanticscholar.org/paper/Learning-to-Combat-Compounding-Error-in-Model-Based-Xiao-Wu/5d5e01193e36a77c836fe8ee3ebb13d57520d050'],"[{'Citations': '2', 'Cite Methods': '1'}]"
2020,Recurrent Neural Networks are Universal Filters,['https://www.semanticscholar.org/paper/Recurrent-Neural-Networks-are-Universal-Filters-Xu-Chen/64978e85254341ce94c14a2ba5a5b1f9354145ef'],[{'Citations': '0'}]
2020,Soft Token Matching for Interpretable Low-Resource Classification,['https://www.semanticscholar.org/paper/Soft-Token-Matching-for-Interpretable-Low-Resource-Errica-Silvestri/ffac80a8865f166d8a54706fc7e30894ef077f0a'],[{'Citations': '0'}]
2020,A Mention-Pair Model of Annotation with Nonparametric User Communities,['https://www.semanticscholar.org/paper/A-Mention-Pair-Model-of-Annotation-with-User-Paun-Yu/8adeb973765f853fc18599c25d4086e904fd59d9'],[{'Citations': '0'}]
2020,Towards Finding Longer Proofs,"['https://www.semanticscholar.org/paper/Towards-Finding-Longer-Proofs-Zombori-Csisz%C3%A1rik/ab4c0ab48734548c4c48fa33c3eeccde415db8f8', 'https://www.semanticscholar.org/paper/Towards-Finding-Longer-Proofs-R%C3%A9nyi/2155b8406c02ab46eabf039f1af1538607076087']","[{'Citations': '1'}, {'Citations': '0'}]"
2020,iWGAN: an Autoencoder WGAN for Inference,['https://www.semanticscholar.org/paper/iWGAN%3A-an-Autoencoder-WGAN-for-Inference-Chen-Gao/93cb8572783f93bdcb946022faf88f03e9097dd1'],[{'Citations': '0'}]
2020,Teacher-Student Compression with Generative Adversarial Networks,"['https://www.semanticscholar.org/paper/Teacher-Student-Compression-with-Generative-Liu-Fusi/60b2e0b0f91432aa7e6500d6d0f92d391c96e717', 'https://www.semanticscholar.org/paper/Model-Compression-with-Generative-Adversarial-Liu-Fusi/70cf4e030af070f1a596b413ebe32ee1e054bc8f']","[{'Citations': '7', 'Highly Influenced Papers': '1', 'Cite Background': '6', 'Cite Methods': '1'}, {'Citations': '4', 'Highly Influenced Papers': '1', 'Cite Methods': '2', 'Cite Background': '1', 'Twitter Mentions': '8'}]"
2020,Characterize and Transfer Attention in Graph Neural Networks,['https://www.semanticscholar.org/paper/Characterize-and-Transfer-Attention-in-Graph-Neural-Li-Zhang/fb5fcf7b00034a7d2bb5f1203eda6a0bf20decf7'],[{'Citations': '0'}]
2020,Benchmarking Model-Based Reinforcement Learning,['https://www.semanticscholar.org/paper/Benchmarking-Model-Based-Reinforcement-Learning-Wang-Bao/4ee70fb32981f84f9dddc57bd59a69e677c91759'],"[{'Citations': '58', 'Highly Influenced Papers': '4', 'Cite Background': '18', 'Cite Methods': '12', 'Cite Results': '2'}]"
2020,Gradient Perturbation is Underrated for Differentially Private Convex Optimization,['https://www.semanticscholar.org/paper/Gradient-Perturbation-is-Underrated-for-Private-Yu-Zhang/781364af777f5ea84843e563074890b6131f794b'],[{'Citations': '0'}]
2020,BasisVAE: Orthogonal Latent Space for Deep Disentangled Representation,['https://www.semanticscholar.org/paper/BasisVAE%3A-Orthogonal-Latent-Space-for-Deep-Kim-Cho/749856efd80577e4bd61f846dde0f9f73af2b1db'],[{'Citations': '0'}]
2020,How many weights are enough : can tensor factorization learn efficient policies ?,['https://www.semanticscholar.org/paper/H-OW-MANY-WEIGHTS-ARE-ENOUGH-%3A-CAN-TENSOR-LEARN-Rochette-Thiry/ef4b8cecdb30c1af0605f27ae1eb6dd4d05e19e3'],[{'Citations': '0'}]
2020,Superseding Model Scaling by Penalizing Dead Units and Points with Separation Constraints,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,AHash: A Load-Balanced One Permutation Hash,['https://www.semanticscholar.org/paper/AHash%3A-A-Load-Balanced-One-Permutation-Hash-Zhao-Gui/812498919ceaa14e7f83d7356f8abc2146dc12bc'],[{'Citations': '0'}]
2020,Representation Quality Explain Adversarial Attacks,['https://www.semanticscholar.org/paper/Representation-Quality-Explains-Adversarial-Vargas-Kotyan/d060aeb4a43a972c2e72d6ba7620cd565787ac34'],[{'Citations': '1'}]
2020,Explaining A Black-box By Using A Deep Variational Information Bottleneck Approach,['https://www.semanticscholar.org/paper/Explaining-a-black-box-using-Deep-Variational-Bang-Xie/4817e568d9710a497bde7b0ae65c8bf0882ec12b'],"[{'Citations': '9', 'Highly Influenced Papers': '4', 'Cite Background': '6', 'Cite Methods': '4', 'Twitter Mentions': '2'}]"
2020,Neural networks are a priori biased towards Boolean functions with low entropy,['https://www.semanticscholar.org/paper/Neural-networks-are-a-priori-biased-towards-Boolean-Mingard-Skalse/1c1baed7f27d3035eaafda1cda2690bd3887e761'],[{'Citations': '2'}]
2020,Learning Structured Communication for Multi-agent Reinforcement Learning,['https://www.semanticscholar.org/paper/Learning-Structured-Communication-for-Multi-agent-Sheng-Wang/7080c71503165207ef42a2546cccf2f0e1e77265'],[{'Citations': '0'}]
2020,Lipschitz Lifelong Reinforcement Learning,['https://www.semanticscholar.org/paper/Lipschitz-Lifelong-Reinforcement-Learning-Lecarpentier-Abel/207c7b8ea8f94463383a089e4f7f24b64503f9c0'],[{'Citations': '0'}]
2020,Graph Neural Networks for Reasoning 2-Quantified Boolean Formulas,['https://www.semanticscholar.org/paper/Graph-Neural-Networks-for-Reasoning-2-Quantified-Wang-Yang/ac72f634de81801ddb77c20190b2f39fd033d65d'],[{'Citations': '0'}]
2020,Semi-Supervised Few-Shot Learning with a Controlled Degree of Task-Adaptive Conditioning,['https://www.semanticscholar.org/paper/Semi-Supervised-Few-Shot-Learning-with-a-Controlled-Yoon-Seo/11fc5c92016ce0e7b92bdc3e4594f82dfa363160'],[{'Citations': '0'}]
2020,Deep Lifetime Clustering,['https://www.semanticscholar.org/paper/Deep-Lifetime-Clustering-Mouli-Teixeira/34bfff1929b2ff918736b8f6a49ee41d04fd99f3'],"[{'Citations': '1', 'Cite Methods': '1'}]"
2020,PassNet: Learning pass probability surfaces from single-location labels. An architecture for visually-interpretable soccer analytics,['https://www.semanticscholar.org/paper/PassNet%3A-Learning-pass-probability-surfaces-from-An-Fern%C3%A1ndez-Bornn/3f90e333b438eebbca932177afa42f6f798f26b4'],[{'Citations': '0'}]
2020,Few-Shot One-Class Classification via Meta-Learning,['https://www.semanticscholar.org/paper/Few-Shot-One-Class-Classification-via-Meta-Learning-Frikha-Krompass/f42f87e4015f1aad3ed464b47c8644214b41748c'],[{'Citations': '0'}]
2020,Simple is Better: Training an End-to-end Contract Bridge Bidding Agent without Human Knowledge,['https://www.semanticscholar.org/paper/Simple-is-Better%3A-Training-an-End-to-end-Contract-Gong-Jiang/59753dffe2a4c5e964775ed99257d35bddbc9d05'],[{'Citations': '0'}]
2020,Rethinking deep active learning: Using unlabeled data at model training,['https://www.semanticscholar.org/paper/Rethinking-deep-active-learning%3A-Using-unlabeled-at-Sim%C3%A9oni-Budnik/f1828f512c65086be066db49dba5c1688703c2a6'],"[{'Citations': '4', 'Cite Background': '1'}]"
2020,Why Convolutional Networks Learn Oriented Bandpass Filters: A Hypothesis,['https://www.semanticscholar.org/paper/Why-Convolutional-Networks-Learn-Oriented-Bandpass-Wildes/a71ee8679e296240cf0f18d142b967d58f61f5fa'],[{'Citations': '0'}]
2020,Deep Expectation-Maximization in Hidden Markov Models via Simultaneous Perturbation Stochastic Approximation,['https://www.semanticscholar.org/paper/Deep-Expectation-Maximization-in-Hidden-Markov-via-Li-Shen/810f2e397b5cfa19cfe1e61d7cea28b9f914ccec'],[{'Citations': '0'}]
2020,Learning to Contextually Aggregate Multi-Source Supervision for Sequence Labeling,['https://www.semanticscholar.org/paper/Learning-to-Contextually-Aggregate-Multi-Source-for-Lan-Huang/de62e836060c288911f58b6482ed3af31d213983'],"[{'Citations': '3', 'Highly Influenced Papers': '1', 'Cite Background': '1', 'Cite Methods': '1'}]"
2020,Disentangled Cumulants Help Successor Representations Transfer to New Tasks,['https://www.semanticscholar.org/paper/Disentangled-Cumulants-Help-Successor-Transfer-to-Grimm-Higgins/4d6fbd57707038bc18537a6a73e80a3ec2d2298b'],"[{'Citations': '1', 'Cite Background': '1'}]"
2020,Adversarial training with perturbation generator networks,['https://www.semanticscholar.org/paper/Adversarial-training-with-perturbation-generator-Lee-Han/310ab958928a95937f782f3343bf4158e0da86fd'],[{'Citations': '0'}]
2020,Batch Normalization has Multiple Benefits: An Empirical Study on Residual Networks,['https://www.semanticscholar.org/paper/Batch-Normalization-has-Multiple-Benefits%3A-An-Study-De-Smith/c1d53befb92e9560eb567b4ce28bbbb99c6f1a0b'],[{'Citations': '2'}]
2020,A TWO-STAGE FRAMEWORK FOR MATHEMATICAL EXPRESSION RECOGNITION,['https://www.semanticscholar.org/paper/A-TWO-STAGE-FRAMEWORK-FOR-MATHEMATICAL-EXPRESSION-Zhang-Ming/dc0b1f6f7c18e598483ad5e78258129ca6eb9547'],[{'Citations': '0'}]
2020,The Sooner The Better: Investigating Structure of Early Winning Lottery Tickets,['https://www.semanticscholar.org/paper/The-Sooner-The-Better%3A-Investigating-Structure-of-Yin-Kim/ac02d9aad9dcec4f280b3b1f7b2e9046fa58a7ed'],"[{'Citations': '1', 'Highly Influenced Papers': '1', 'Cite Background': '1'}]"
2020,How Well Do WGANs Estimate the Wasserstein Metric?,['https://www.semanticscholar.org/paper/How-Well-Do-WGANs-Estimate-the-Wasserstein-Metric-Mallasto-Mont%C3%BAfar/87bda67858dc630f2570569de78ef12527d7d6b3'],[{'Citations': '1'}]
2020,A Group-Theoretic Framework for Knowledge Graph Embedding,['https://www.semanticscholar.org/paper/A-Group-Theoretic-Framework-for-Knowledge-Graph-Yang-Sha/0ba58e5040b9e3f330f032ba9ea0f5aebe21f213'],[{'Citations': '0'}]
2020,Accelerated Information Gradient flow,['https://www.semanticscholar.org/paper/Accelerated-Information-Gradient-flow-Wang-Li/d3f51796b8498fd6aa4c0a7352f368280cdaf048'],"[{'Citations': '4', 'Cite Background': '3', 'Cite Methods': '3'}]"
2020,Time2Vec: Learning a Vector Representation of Time,['https://www.semanticscholar.org/paper/Time2Vec%3A-Learning-a-Vector-Representation-of-Time-Kazemi-Goel/10ffbbcf23923ffef2b1ae78b516ec4329c78727'],"[{'Citations': '6', 'Cite Background': '2', 'Cite Methods': '1'}]"
2020,MGP-AttTCN: An Interpretable Machine Learning Model for the Prediction of Sepsis,['https://www.semanticscholar.org/paper/MGP-AttTCN%3A-An-Interpretable-Machine-Learning-Model-Rosnati-Fortuin/428645d60ca80f7244290f0e38e7f47ec01095ef'],[{'Citations': '0'}]
2020,NESTED LEARNING FOR MULTI-GRANULAR TASKS,['https://www.semanticscholar.org/paper/NESTED-LEARNING-FOR-MULTI-GRANULAR-TASKS-Achddou-Martino/a2798859e7e7a2cfd707534acbd228eb8407e43f'],[{'Citations': '0'}]
2020,Attack-Resistant Federated Learning with Residual-based Reweighting,['https://www.semanticscholar.org/paper/Attack-Resistant-Federated-Learning-with-Fu-Xie/8db06425f823f8336e5c23ee9b1b16ae51b56c15'],[{'Citations': '0'}]
2020,Self-Supervised Policy Adaptation,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,Efficient generation of structured objects with Constrained Adversarial Networks,['https://www.semanticscholar.org/paper/Efficient-generation-of-structured-objects-with-Gobbi-Liello/2a0323262c4d6d47494f3f9f4f8a726741c80af4'],[{'Citations': '0'}]
2020,Subgraph Attention for Node Classification and Hierarchical Graph Pooling,['https://www.semanticscholar.org/paper/Subgraph-Attention-for-Node-Classification-and-Bandyopadhyay-Aggarwal/dd0fe6701125d0ef26f343cb463e6228ddc4b9e5'],[{'Citations': '0'}]
2020,Learning from Partially-Observed Multimodal Data with Variational Autoencoders,['https://www.semanticscholar.org/paper/Learning-from-Partially-Observed-Multimodal-Data-Gong-Hajimirsadeghi/eb09accb39f2a332387e5d319de20d76624e4250'],[{'Citations': '0'}]
2020,A Simple Approach to the Noisy Label Problem Through the Gambler's Loss,['https://www.semanticscholar.org/paper/A-Simple-Approach-to-the-Noisy-Label-Problem-the-Zi-yin-Wang/1bb58c40fd8dcdf6c0d055af4727bcfc7a1e8100'],[{'Citations': '0'}]
2020,Contextual Temperature for Language Modeling,['https://www.semanticscholar.org/paper/Contextual-Temperature-for-Language-Modeling-Wang-Hsieh/f617f7ba4040d6e85b384685da09fed35c841280'],[{'Citations': '0'}]
