year,title,citations,cite_background,cite_methods,cite_results,twitter_mentions,highly_influenced_papers
2020,AdaScale SGD: A Scale-Invariant Algorithm for Distributed Training,0,0,0,0,0,0
2020,Small-GAN: Speeding up GAN Training using Core-Sets,4,0,0,0,0,0
2020,AUGMENTED POLICY GRADIENT METHODS FOR EFFICIENT REINFORCEMENT LEARNING,0,0,0,0,0,0
2020,Neural Approximation of an Auto-Regressive Process through Confidence Guided Sampling,0,0,0,0,0,0
2020,Certifiably Robust Interpretation in Deep Learning,10,4,2,0,4,0
2020,Towards More Realistic Neural Network Uncertainties,-1,-1,-1,-1,-1,-1
2020,Adversarial Training: embedding adversarial perturbations into the parameter space of a neural network to build a robust system,0,0,0,0,0,0
2020,Neural Linear Bandits: Overcoming Catastrophic Forgetting through Likelihood Matching,4,3,1,0,7,0
2020,Neural Non-additive Utility Aggregation,-1,-1,-1,-1,-1,-1
2020,Understanding the functional and structural differences across excitatory and inhibitory neurons,0,0,0,0,0,0
2020,Skew-Explore: Learn faster in continuous spaces with sparse rewards,0,0,0,0,0,0
2020,Self-Supervised Speech Recognition via Local Prior Matching,3,2,1,1,0,0
2020,Learning Reusable Options for Multi-Task Reinforcement Learning,0,0,0,0,0,0
2020,A Unified framework for randomized smoothing based certified defenses,1,1,0,0,0,0
2020,Closed loop deep Bayesian inversion:  Uncertainty driven acquisition for fast MRI,0,0,0,0,0,0
2020,Scalable Differentially Private Data Generation via Private  Aggregation  of  Teacher Ensembles,0,0,0,0,0,0
2020,Adaptive Generation of Unrestricted Adversarial Inputs,2,0,1,0,0,0
2020,GPNET: MONOCULAR 3D VEHICLE DETECTION BASED ON LIGHTWEIGHT WHEEL GROUNDING POINT DETECTION NETWORK,-1,-1,-1,-1,-1,-1
2020,Training Neural Networks for and by Interpolation,5,2,2,1,3,1
2020,On the expected running time of nonconvex optimization with early stopping,0,0,0,0,0,0
2020,Interpreting video features: a comparison of 3D convolutional networks and convolutional LSTM networks,1,1,0,0,0,0
2020,Deep Multiple Instance Learning for Taxonomic Classification of Metagenomic read sets,0,0,0,0,0,0
2020,Learning with Long-term Remembering: Following the Lead of Mixed Stochastic Gradient,0,0,0,0,0,0
2020,Skew-Fit: State-Covering Self-Supervised Reinforcement Learning,44,16,11,2,6,5
2020,Uncertainty - sensitive learning and planning with ensembles,0,0,0,0,0,0
2020,Gradient-based training of Gaussian Mixture Models in High-Dimensional Spaces,1,0,1,0,0,1
2020,Counterfactual Regularization for Model-Based Reinforcement Learning,0,0,0,0,0,0
2020,Three-Head Neural Network Architecture for AlphaZero Learning,0,0,0,0,0,0
2020,GATO: Gates Are Not the Only Option,0,0,0,0,0,0
2020,Collaborative Inter-agent Knowledge Distillation for Reinforcement Learning,1,0,0,0,0,0
2020,THE EFFECT OF ADVERSARIAL TRAINING: A THEORETICAL CHARACTERIZATION,0,0,0,0,0,0
2020,Flexible and Efficient Long-Range Planning Through Curious Exploration,0,0,0,0,0,0
2020,Learning Latent Dynamics for Partially-Observed Chaotic Systems,4,3,0,0,0,0
2020,Make Lead Bias in Your Favor: A Simple and Effective Method for News Summarization,4,2,1,0,0,0
2020,High performance RNNs with spiking neurons,0,0,0,0,0,0
2020,Universal Learning Approach for Adversarial Defense,-1,-1,-1,-1,-1,-1
2020,Re-Examining Linear Embeddings for High-dimensional Bayesian Optimization,0,0,0,0,0,0
2020,Salient Explanation for Fine-grained Classification,0,0,0,0,0,0
2020,Deep Coordination Graphs,6,3,3,1,0,1
2020,Adversarial Training Generalizes Data-dependent Spectral Norm Regularization,2,1,2,1,3,1
2020,TriMap: Large-scale Dimensionality Reduction Using Triplets,6,2,0,0,0,0
2020,Unsupervised Temperature Scaling: Robust Post-processing Calibration for Domain Shift,0,0,0,0,0,0
2020,Uncertainty-Aware Prediction for Graph Neural Networks,0,0,0,0,0,0
2020,Hydra: Preserving Ensemble Diversity for Model Distillation,4,1,2,0,0,1
2020,Finding Deep Local Optima Using Network Pruning,0,0,0,0,0,0
2020,Advantage Weighted Regression: Simple and Scalable Off-Policy Reinforcement Learning,12,6,8,2,0,4
2020,Generative Teaching Networks: Accelerating Neural Architecture Search by Learning  to Generate Synthetic Training Data,4,4,1,1,0,1
2020,Compression without Quantization,1,0,0,0,0,0
2020,CLAREL: classification via retrieval loss for zero-shot learning,0,0,0,0,0,0
2020,Generating Semantic Adversarial Examples with Differentiable Rendering,4,2,1,0,0,0
2020,Constant Time Graph Neural Networks,2,2,1,0,5,0
2020,SSE-PT: Sequential Recommendation Via Personalized Transformer,0,0,0,0,0,0
2020,Adaptive Learned Bloom Filter (Ada-BF): Efficient Utilization of the Classifier,3,1,0,0,0,1
2020,Classification Attention for Chinese NER,0,0,0,0,0,0
2020,Global-Local Network for Learning Depth with Very Sparse Supervision,0,0,0,0,0,0
2020,Localized Generations with Deep Neural Networks for Multi-Scale Structured Datasets,0,0,0,0,0,0
2020,CrossNorm: On Normalization for Off-Policy Reinforcement Learning,5,0,0,0,3,0
2020,Diagonal Graph Convolutional Networks with Adaptive Neighborhood Aggregation,0,0,0,0,0,0
2020,Variance Reduced Local SGD with Lower Communication Complexity,6,2,4,0,0,1
2020,White Box Network: Obtaining a right composition ordering of functions,0,0,0,0,0,0
2020,Neural Embeddings for Nearest Neighbor Search Under Edit Distance,2,1,1,0,0,1
2020,Accelerating First-Order Optimization Algorithms,0,0,0,0,0,0
2020,A SIMPLE AND EFFECTIVE FRAMEWORK FOR PAIRWISE DEEP METRIC LEARNING,0,0,0,0,0,0
2020,Local Label Propagation for Large-Scale Semi-Supervised Learning,2,1,0,0,0,0
2020,Sparse Skill Coding: Learning Behavioral Hierarchies with Sparse Codes,0,0,0,0,0,0
2020,"JAX MD: End-to-End Differentiable, Hardware Accelerated, Molecular Dynamics in Pure Python",6,3,1,0,0,0
2020,ROS-HPL: Robotic Object Search with Hierarchical Policy Learning and Intrinsic-Extrinsic Modeling,0,0,0,0,0,0
2020,Fractional Graph Convolutional Networks (FGCN) for Semi-Supervised Learning,0,0,0,0,0,0
2020,Graph Neural Networks For Multi-Image Matching,0,0,0,0,0,0
2020,Cost-Effective Testing of a Deep Learning Model through Input Reduction,0,0,0,0,0,0
2020,Decoupling Weight Regularization from Batch Size for Model Compression,0,0,0,0,0,0
2020,Amharic Text Normalization with Sequence-to-Sequence Models,-1,-1,-1,-1,-1,-1
2020,Star-Convexity in Non-Negative Matrix Factorization,0,0,0,0,0,0
2020,Learning Compact Reward for Image Captioning,1,1,0,0,0,0
2020,Learning Entailment-Based Sentence Embeddings from Natural Language Inference,0,0,0,0,0,0
2020,Word embedding re-examined: is the symmetrical factorization optimal?,0,0,0,0,0,0
2020,Structured consistency loss for semi-supervised semantic segmentation,0,0,0,0,0,0
2020,Attention on Abstract Visual Reasoning,3,0,2,0,0,0
2020,Event extraction from unstructured Amharic text,0,0,0,0,0,0
2020,Discovering Topics With Neural Topic Models Built From PLSA Loss,0,0,0,0,0,0
2020,Exploiting Excessive Invariance caused by Norm-Bounded Adversarial Robustness,20,10,1,1,3,3
2020,WikiMatrix: Mining 135M Parallel Sentences in 1620 Language Pairs from Wikipedia,37,21,20,0,0,6
2020,ProtoAttend: Attention-Based Prototypical Learning,2,0,0,0,0,0
2020,Discourse-Based Evaluation of Language Understanding,1,0,1,1,0,0
2020,SINGLE PATH ONE-SHOT NEURAL ARCHITECTURE SEARCH WITH UNIFORM SAMPLING,110,53,52,3,0,20
2020,Inducing Stronger Object Representations in Deep Visual Trackers,-1,-1,-1,-1,-1,-1
2020,Automatically Learning Feature Crossing from Model Interpretation for Tabular Data,0,0,0,0,0,0
2020,Semi-Supervised Boosting via Self Labelling,0,0,0,0,0,0
2020,Depth creates no more spurious local minima in linear networks,0,0,0,0,0,0
2020,Learning by shaking: Computing policy gradients by physical forward-propagation,-1,-1,-1,-1,-1,-1
2020,Consistent Meta-Reinforcement Learning via Model Identification and Experience Relabeling,0,0,0,0,0,0
2020,Accelerating Monte Carlo Bayesian Inference via Approximating Predictive Uncertainty over the Simplex,2,1,1,1,0,0
2020,Trajectory growth through random deep ReLU networks,0,0,0,0,0,0
2020,Ellipsoidal Trust Region Methods for Neural Network Training,4,2,0,0,0,0
2020,Defensive Tensorization: Randomized Tensor Parametrization for Robust Neural Networks,0,0,0,0,0,0
2020,The Dual Information Bottleneck,0,0,0,0,0,0
2020,ADAPTIVE GENERATION OF PROGRAMMING PUZZLES,0,0,0,0,0,0
2020,Feature-map-level Online Adversarial Knowledge Distillation,3,2,1,1,0,1
2020,Graph convolutional networks for learning with few clean and many noisy labels,1,1,1,0,0,0
2020,Visual Interpretability Alone Helps Adversarial Robustness,0,0,0,0,0,0
2020,Linguistic Embeddings as a Common-Sense Knowledge Repository: Challenges and Opportunities,0,0,0,0,0,0
2020,Starfire: Regularization-Free Adversarially-Robust Structured Sparse Training,0,0,0,0,0,0
2020,Pixel Co-Occurence Based Loss Metrics for Super Resolution Texture Recovery,0,0,0,0,0,0
2020,Cross-Iteration Batch Normalization,0,0,0,0,0,0
2020,Exploration via Flow-Based Intrinsic Rewards,2,2,0,0,0,0
2020,Embodied Multimodal Multitask Learning,2,2,0,0,0,0
2020,Towards Principled Objectives for Contrastive Disentanglement,0,0,0,0,0,0
2020,Hebbian Graph Embeddings,0,0,0,0,0,0
2020,Probabilistic modeling the hidden layers of deep neural networks,0,0,0,0,0,0
2020,Empirical confidence estimates for classification by deep neural networks,3,3,0,0,2,0
2020,TED: A Pretrained Unsupervised Summarization Model with Theme Modeling and Denoising,0,0,0,0,0,0
2020,Biologically Plausible Neural Networks via Evolutionary Dynamics and Dopaminergic Plasticity,0,0,0,0,0,0
2020,Meta-Learning Initializations for Image Segmentation,2,1,0,0,0,0
2020,Sequence-level Intrinsic Exploration Model for Partially Observable Domains,0,0,0,0,0,0
2020,EINS: Long Short-Term Memory with Extrapolated Input Network Simplification,0,0,0,0,0,0
2020,Connectivity-constrained interactive annotations for panoptic segmentation,0,0,0,0,0,0
2020,Frustratingly easy quasi-multitask learning,-1,-1,-1,-1,-1,-1
2020,Towards Effective 2-bit Quantization: Pareto-optimal Bit Allocation for Deep CNNs Compression,0,0,0,0,0,0
2020,Representing Unordered Data Using Multiset Automata and Complex Numbers,0,0,0,0,0,0
2020,Domain-invariant Learning using Adaptive Filter Decomposition,0,0,0,0,0,0
2020,Gradient-free Neural Network Training by Multi-convex Alternating Optimization,0,0,0,0,0,0
2020,GDP: Generalized Device Placement for Dataflow Graphs,4,2,0,0,0,0
2020,Policy Optimization In the Face of Uncertainty,-1,-1,-1,-1,-1,-1
2020,Learning relevant features for statistical inference,0,0,0,0,0,0
2020,Accelerating Reinforcement Learning Through GPU Atari Emulation,0,0,0,0,0,0
2020,Discrete InfoMax Codes for Meta-Learning,2,2,1,0,0,0
2020,Efficient Saliency Maps for Explainable AI,0,0,0,0,0,0
2020,Monte Carlo Deep Neural Network Arithmetic,0,0,0,0,0,0
2020,Language-independent Cross-lingual Contextual Representations,0,0,0,0,0,0
2020,Deep Nonlinear Stochastic Optimal Control for Systems with Multiplicative Uncertainties,0,0,0,0,0,0
2020,Causal Induction from Visual Observations for Goal Directed Tasks,7,3,0,0,0,0
2020,Towards Understanding the Spectral Bias of Deep Learning,11,9,0,1,0,2
2020,Reweighted Proximal Pruning for Large-Scale Language Representation,3,1,0,1,0,0
2020,Distilled embedding: non-linear embedding factorization using knowledge distillation,0,0,0,0,0,0
2020,Switched linear projections and inactive state sensitivity for deep neural network interpretability,0,0,0,0,0,0
2020,SpectroBank: A filter-bank convolutional layer for CNN-based audio applications,1,0,1,0,0,0
2020,Stochastic Latent Residual Video Prediction,0,0,0,0,0,0
2020,Large-scale Pretraining for Neural Machine Translation with Tens of Billions of Sentence Pairs,2,0,0,0,0,0
2020,Random Matrix Theory Proves that Deep Learning Representations of GAN-data Behave as Gaussian Mixtures,7,2,1,0,0,0
2020,The advantage of using Student's t-priors in variational autoencoders,1,0,0,0,0,0
2020,Neural Communication Systems with Bandwidth-limited Channel,0,0,0,0,0,0
2020,Unified Probabilistic Deep Continual Learning through Generative Replay and Open Set Recognition,2,0,0,0,4,0
2020,Optimizing Loss Landscape Connectivity via Neuron Alignment,0,0,0,0,0,0
2020,Adaptive Online Planning for Continual Lifelong Learning,2,1,1,0,0,0
2020,Adversarially Robust Generalization Just Requires More Unlabeled Data,25,7,2,2,0,1
2020,Filling the Soap Bubbles: Efficient Black-Box Adversarial Certification with Non-Gaussian Smoothing,1,0,0,0,0,0
2020,Zeno++: Robust Fully Asynchronous SGD,2,2,1,0,0,1
2020,LARGE SCALE REPRESENTATION LEARNING FROM TRIPLET COMPARISONS,0,0,0,0,0,0
2020,A Mean-Field Theory for Kernel Alignment with Random Features in Generative Adverserial Networks,0,0,0,0,0,0
2020,Homogeneous Linear Inequality Constraints for Neural Network Activations,1,0,0,0,0,0
2020,Distributed Online Optimization with Long-Term Constraints,0,0,0,0,0,0
2020,Semi-supervised Pose Estimation with Geometric Latent Representations,0,0,0,0,0,0
2020,Parallel Scheduled Sampling,2,1,1,0,3,1
2020,ADAPTING PRETRAINED LANGUAGE MODELS FOR LONG DOCUMENT CLASSIFICATION,0,0,0,0,0,0
2020,Composable Semi-parametric Modelling for Long-range Motion Generation,0,0,0,0,0,0
2020,Finding Mixed Strategy Nash Equilibrium for Continuous Games through Deep Learning,0,0,0,0,0,0
2020,Omnibus Dropout for Improving The Probabilistic Classification Outputs of ConvNets,-1,-1,-1,-1,-1,-1
2020,Online Learned Continual Compression with Stacked Quantization Modules,5,2,2,0,0,0
2020,Yet another but more efficient black-box adversarial attack: tiling and evolution strategies,5,3,3,0,0,1
2020,AlignNet: Self-supervised Alignment Module,0,0,0,0,0,0
2020,A Simple Recurrent Unit with Reduced Tensor Product Representations,0,0,0,0,0,0
2020,A Hierarchy of Graph Neural Networks Based on Learnable Local Features,1,1,0,0,0,0
2020,Discriminability Distillation in Group Representation Learning,0,0,0,0,0,0
2020,Blurring Structure and Learning to Optimize and Adapt Receptive Fields,14,4,3,0,0,0
2020,Conditional Flow Variational Autoencoders for Structured Sequence Prediction,7,4,2,0,0,3
2020,LAVAE: Disentangling Location and Appearance,0,0,0,0,0,0
2020,BETANAS: Balanced Training and selective drop for Neural Architecture Search,1,0,0,0,0,0
2020,Unifying Graph Convolutional Neural Networks and Label Propagation,5,3,1,0,0,0
2020,Defective Convolutional Layers Learn Robust CNNs,0,0,0,0,0,0
2020,Unsupervised Progressive Learning and the STAM Architecture,1,1,0,0,0,0
2020,Asymptotic learning curves of kernel methods: empirical data v.s. Teacher-Student paradigm,5,2,1,0,0,0
2020,Sticking to the Facts: Confident Decoding for Faithful Data-to-Text Generation,4,4,2,0,0,1
2020,Evidence-Aware Entropy Decomposition For  Active Deep Learning,0,0,0,0,0,0
2020,Meta-Learning by Hallucinating Useful Examples,0,0,0,0,0,0
2020,PDP: A General Neural Framework for Learning SAT Solvers,0,0,0,0,0,0
2020,Consistency-Based Semi-Supervised Active Learning: Towards Minimizing Labeling Budget,5,1,2,0,0,1
2020,TabNet: Attentive Interpretable Tabular Learning,10,5,3,2,0,2
2020,Adapting Behaviour for Learning Progress,4,1,1,0,0,0
2020,Improving Differentially Private Models with Active Learning,0,0,0,0,0,0
2020,Style-based Encoder Pre-training for Multi-modal Image Synthesis,0,0,0,0,0,0
2020,GRAPH ANALYSIS AND GRAPH POOLING IN THE SPATIAL DOMAIN,0,0,0,0,0,0
2020,Cover Filtration and Stable Paths in the Mapper,0,0,0,0,0,0
2020,Rigging the Lottery: Making All Tickets Winners,12,7,5,1,0,3
2020,Disentangled GANs for Controllable Generation of High-Resolution Images,0,0,0,0,0,0
2020,UNIVERSAL MODAL EMBEDDING OF DYNAMICS IN VIDEOS AND ITS APPLICATIONS,0,0,0,0,0,0
2020,First-Order Preconditioning via Hypergradient Descent,0,0,0,0,0,0
2020,Zero-shot task adaptation by homoiconic meta-mapping,1,0,0,0,0,0
2020,MLModelScope: A Distributed Platform for ML Model Evaluation and Benchmarking at Scale,0,0,0,0,0,0
2020,Efficient Multivariate Bandit Algorithm with Path Planning,0,0,0,0,0,0
2020,Statistical Adaptive Stochastic Optimization,0,0,0,0,0,0
2020,The Benefits of Over-parameterization at Initialization in Deep ReLU Networks,6,6,2,0,19,2
2020,Multichannel Generative Language Models,0,0,0,0,0,0
2020,Set Functions for Time Series,1,0,0,0,0,0
2020,HIPPOCAMPAL NEURONAL REPRESENTATIONS IN CONTINUAL LEARNING,0,0,0,0,0,0
2020,Augmenting Transformers with KNN-Based Composite Memory,1,0,0,0,0,1
2020,Winning Privately: The Differentially Private Lottery Ticket Mechanism,1,1,0,0,0,0
2020,Localizing and Amortizing: Efficient Inference for Gaussian Processes,-1,-1,-1,-1,-1,-1
2020,BAIL: Best-Action Imitation Learning for Batch Deep Reinforcement Learning,2,1,1,1,0,1
2020,Entropy Penalty: Towards Generalization Beyond the IID Assumption,0,0,0,0,0,0
2020,A Causal View on Robustness  of Neural Networks,1,1,0,0,0,0
2020,Improved Image Augmentation for Convolutional Neural Networks by Copyout and CopyPairing,0,0,0,0,0,0
2020,Model-free Learning Control of Nonlinear Stochastic Systems with Stability Guarantee,0,0,0,0,0,0
2020,A Theoretical Analysis of  Deep Q-Learning,54,29,18,3,137,10
2020,On the Pareto Efficiency of Quantized CNN,0,0,0,0,0,0
2020,Robust Reinforcement Learning via Adversarial Training with  Langevin Dynamics,1,0,1,0,0,0
2020,Robust Reinforcement Learning with Wasserstein Constraint,0,0,0,0,0,0
2020,Representation Learning for Remote Sensing: An Unsupervised Sensor Fusion Approach,0,0,0,0,0,0
2020,Learning to Combat Compounding-Error in Model-Based Reinforcement Learning,2,0,1,0,0,0
2020,Recurrent Neural Networks are Universal Filters,0,0,0,0,0,0
2020,Soft Token Matching for Interpretable Low-Resource Classification,0,0,0,0,0,0
2020,A Mention-Pair Model of Annotation with Nonparametric User Communities,0,0,0,0,0,0
2020,Towards Finding Longer Proofs,1,0,0,0,0,0
2020,iWGAN: an Autoencoder WGAN for Inference,0,0,0,0,0,0
2020,Teacher-Student Compression with Generative Adversarial Networks,11,7,3,0,8,2
2020,Characterize and Transfer Attention in Graph Neural Networks,0,0,0,0,0,0
2020,Benchmarking Model-Based Reinforcement Learning,58,18,12,2,0,4
2020,Gradient Perturbation is Underrated for Differentially Private Convex Optimization,0,0,0,0,0,0
